Year,CensusID,Date,Site,DayNight,TideZone,IndexSpecies.SpeciesName,PredSize,EstimatedPredSize,PossibleChaemoPred,IndexSpecies_1.SpeciesName,PreySize,EstimatedPreySize,Drilling
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Risellopsis varia,2,FALSE,TRUE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Austrolittorina cincta,1,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,0.5,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Xenostrobus pulex,6,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,0.5,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,7,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,584,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,8,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Xenostrobus pulex,4,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,0.5,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Xenostrobus pulex,13,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Xenostrobus pulex,16,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Xenostrobus pulex,10,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Xenostrobus pulex,11,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,8,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,7,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,4,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,7,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,6,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,588,5/27/2006,CapeFoulwind,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,18,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,TRUE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,16,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Xenostrobus pulex,8,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,17,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Chamaesipho columna,12,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Chamaesipho columna,2,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,13,FALSE,FALSE,Chamaesipho columna,1,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,9,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,14,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,19,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,19,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,11,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,15,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,12,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
2006,589,5/28/2006,TaurangaHead,Day,High,Haustrum scobina,10,FALSE,FALSE,Not Feeding,0,FALSE,FALSE
