Year,Expt/Location,Aerated/Flowthrough/Neither,Temperature,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Start_+_End_Windows,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
2006,H-Times-TopLab-HighTemp,Aerated,18,c19-1,Haustrum haustorium,EPFS Rocks,39.1,Onithochiton neglectus neglectus,Robyn's Sea-table,,,FALSE,,FALSE,,,,,6/13/06 18:03,6/13/06 19:05,,6/13/06 18:03,6/13/06 19:05,,0,0.04,0.02,2:04:00,10.4,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c9-1,Haustrum haustorium,EPFS Rocks,26.8,Onithochiton neglectus neglectus,Robyn's Sea-table,9.6,,FALSE,0.033,FALSE,,100,0,,6/13/06 8:55,6/13/06 9:50,,6/13/06 18:03,6/13/06 19:05,,0.34,0.42,0.38,1:57:00,10.96,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c9-1,Haustrum haustorium,EPFS Rocks,26.8,Onithochiton neglectus neglectus,Robyn's Sea-table,9.2,,FALSE,0.026,FALSE,,100,0,,6/12/06 12:37,6/12/06 13:39,,6/13/06 18:37,6/13/06 19:36,,1.21,1.29,1.25,2:01:00,10.64,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c2-1,Haustrum haustorium,EPFS Rocks,20.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.4,3.5,TRUE,0.014,TRUE,,100,0,,6/12/06 23:40,6/13/06 8:55,,6/13/06 19:05,6/13/06 20:12,,0.42,0.86,0.64,10:22:00,2.26,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c3-1,Haustrum haustorium,EPFS Rocks,24.6,Onithochiton neglectus neglectus,Robyn's Sea-table,8.1,,FALSE,0.027,FALSE,,100,0,,6/13/06 8:55,6/13/06 9:50,,6/13/06 20:12,6/13/06 21:09,,0.43,0.51,0.47,1:52:00,11.39,TRUE
2006,H-Times-TopLab-LowTemp,Aerated,10,c21-2,Haustrum haustorium,EPFS Rocks,32,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",15.7,,FALSE,0.235,FALSE,,100,0,,6/12/06 4:07,6/12/06 8:27,,6/13/06 21:02,6/13/06 22:01,,1.52,1.75,1.64,5:19:00,4.32,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c12-1,Haustrum haustorium,EPFS Rocks,16.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,2.8,TRUE,0.012,TRUE,,100,0,,6/13/06 11:52,6/13/06 12:52,,6/13/06 21:09,6/13/06 22:08,,0.35,0.43,0.39,1:59:00,10.79,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c4-1,Haustrum haustorium,EPFS Rocks,31.8,Onithochiton neglectus neglectus,Robyn's Sea-table,,,FALSE,,FALSE,,,,,6/12/06 23:40,6/13/06 8:55,,6/13/06 22:08,6/13/06 23:05,,0.55,0.98,0.76,10:12:00,2.3,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c13-1,Haustrum haustorium,EPFS Rocks,53.1,Onithochiton neglectus neglectus,Robyn's Sea-table,10,,FALSE,0.106,FALSE,,100,0,,6/13/06 22:32,6/13/06 23:40,,6/13/06 23:40,6/14/06 8:55,,0,0.43,0.22,10:23:00,2.26,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c25-1,Haustrum haustorium,EPFS Rocks,27.8,Siphonaria australis,EPFS & Lighthouse Reef,8.4,,FALSE,0.031,FALSE,,100,0,,6/13/06 11:45,6/13/06 12:46,,6/14/06 0:04,6/14/06 8:40,,0.47,0.87,0.67,9:37:00,2.43,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.5,c24-1,Haustrum haustorium,EPFS Rocks,16.5,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.7,2,FALSE,0.005,FALSE,,100,0,,6/9/06 14:52,6/9/06 16:04,,6/14/06 0:07,6/14/06 8:45,,4.34,4.75,4.54,9:50:00,2.38,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.5,c17-2,Haustrum haustorium,EPFS Rocks,11.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.6,2.7,TRUE,0.007,FALSE,,100,0,,6/13/06 12:49,6/13/06 13:47,,6/14/06 0:07,7/14/06 8:45,,0.43,30.83,15.63,729:36:00,0.03,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c13-1,Haustrum haustorium,EPFS Rocks,53.1,Onithochiton neglectus neglectus,Robyn's Sea-table,13.3,,FALSE,0.087,FALSE,,100,0,,6/13/06 22:08,6/13/06 23:05,,6/14/06 0:09,6/14/06 8:50,,0.04,0.45,0.25,9:38:00,2.43,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c11-1,Haustrum haustorium,EPFS Rocks,41.4,Onithochiton neglectus neglectus,Robyn's Sea-table,13.3,,FALSE,0.077,FALSE,,100,0,,6/13/06 22:08,6/13/06 23:05,,6/14/06 8:50,6/14/06 9:44,,0.41,0.48,0.44,1:51:00,11.48,TRUE
2006,H-Times-TopLab-MidTemp,Aerated,14.5,c23-1,Haustrum haustorium,EPFS Rocks,17.7,Onithochiton neglectus neglectus,Robyn's Sea-table,9.8,,FALSE,0.031,FALSE,,100,0,,6/12/06 8:31,6/12/06 9:37,,6/14/06 9:41,6/14/06 10:36,,2,2.09,2.04,2:01:00,10.64,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c11-1,Haustrum haustorium,EPFS Rocks,41.4,Onithochiton neglectus neglectus,Robyn's Sea-table,,,FALSE,,FALSE,,,,must have been missed,6/14/06 9:44,6/14/06 10:39,,6/14/06 9:44,6/14/06 10:39,,0,0.04,0.02,1:50:00,11.58,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c22-2,Haustrum haustorium,EPFS Rocks,26.5,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",5.6,,FALSE,0.006,FALSE,,100,0,,6/14/06 9:44,6/14/06 10:39,,6/14/06 9:44,6/14/06 10:39,,0,0.04,0.02,1:50:00,11.58,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c3-1,Haustrum haustorium,EPFS Rocks,24.6,Onithochiton neglectus neglectus,Robyn's Sea-table,8.8,,FALSE,0.034,FALSE,,100,0,,6/13/06 21:09,6/13/06 22:08,,6/14/06 11:39,6/14/06 13:34,,0.56,0.68,0.62,2:54:00,7.64,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c19-1,Haustrum haustorium,EPFS Rocks,43.3,Onithochiton neglectus neglectus,Robyn's Sea-table,10.1,,FALSE,0.036,FALSE,,100,0,,6/14/06 9:41,6/14/06 10:36,,6/14/06 14:34,6/14/06 16:00,,0.17,0.26,0.21,2:21:00,9.27,TRUE
2006,H-Times-TopLab-LowTemp,Aerated,10,c15-1,Haustrum haustorium,EPFS Rocks,38.2,Siphonaria australis,EPFS & Lighthouse Reef,10.6,,FALSE,0.046,FALSE,,100,0,,6/14/06 17:28,6/14/06 18:36,,6/14/06 22:37,6/15/06 8:53,,0.17,0.64,0.4,11:24:00,2.06,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c25-1,Haustrum haustorium,EPFS Rocks,27.8,Siphonaria australis,EPFS & Lighthouse Reef,9,,FALSE,0.017,FALSE,,100,0,,6/14/06 8:40,6/14/06 9:38,,6/14/06 22:37,6/15/06 8:53,,0.54,1.01,0.78,11:14:00,2.09,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c26-1,Haustrum haustorium,EPFS Rocks,46.4,Siphonaria australis,EPFS & Lighthouse Reef,12.7,,FALSE,0.101,FALSE,,90,0.003,,6/14/06 0:04,6/14/06 8:40,,6/14/06 22:37,6/15/06 8:53,,0.58,1.37,0.97,18:52:00,1.26,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.5,c8-1,Haustrum haustorium,EPFS Rocks,24,Sypharochiton pelliserpentis,"EPFS, Lighthouse Reef & Paia Pt",11.2,,FALSE,0.066,FALSE,,100,0,,6/12/06 8:31,6/12/06 9:37,,6/14/06 22:38,6/15/06 8:57,,2.54,3.02,2.78,11:25:00,2.06,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c10-2,Haustrum haustorium,EPFS Rocks,38,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",22.7,,FALSE,0.514,FALSE,,100,0,,6/14/06 13:31,6/14/06 14:34,,6/14/06 22:38,6/15/06 8:57,,0.34,0.81,0.57,11:22:00,2.07,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c17-1,Haustrum haustorium,EPFS Rocks,34.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",12.7,,FALSE,0.064,FALSE,,100,0,,6/15/06 8:59,6/15/06 11:43,,6/15/06 12:48,6/15/06 13:52,,0.05,0.2,0.12,3:48:00,5.94,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c19-1,Haustrum haustorium,EPFS Rocks,43.3,Onithochiton neglectus neglectus,Robyn's Sea-table,,,FALSE,,FALSE,,,,,6/14/06 22:38,6/15/06 8:57,,6/15/06 16:37,6/15/06 17:36,,0.32,0.79,0.55,11:18:00,2.08,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c7-2,Haustrum haustorium,EPFS Rocks,32.8,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",17.9,,FALSE,0.289,FALSE,,100,0,,6/15/06 12:48,6/15/06 13:52,,6/15/06 17:38,6/15/06 18:34,,0.16,0.24,0.2,2:00:00,10.71,TRUE
2006,H-Times-TopLab-LowTemp,Aerated,10,c25-1,Haustrum haustorium,EPFS Rocks,27.8,Siphonaria australis,EPFS & Lighthouse Reef,6.9,,FALSE,0.018,FALSE,,100,0,,6/15/06 14:32,6/15/06 15:32,,6/15/06 20:36,6/15/06 21:34,,0.21,0.29,0.25,1:58:00,10.88,TRUE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c3-1,Haustrum haustorium,EPFS Rocks,33.1,Sypharochiton pelliserpentis,"EPFS, Lighthouse Reef & Paia Pt",12,,FALSE,0.114,FALSE,,100,0,,6/14/06 8:45,6/14/06 9:41,,6/16/06 4:29,6/16/06 8:27,,1.78,1.99,1.89,4:54:00,4.67,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c24-1,Haustrum haustorium,EPFS Rocks,20.4,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,2.3,TRUE,0.012,FALSE,,100,0,,6/16/06 0:23,6/16/06 4:32,,6/16/06 4:32,6/16/06 8:31,,0,0.34,0.17,8:08:00,2.87,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c15-1,Haustrum haustorium,EPFS Rocks,38.2,Siphonaria australis,EPFS & Lighthouse Reef,12.2,,FALSE,0.073,FALSE,,70,0.008,,6/15/06 16:34,6/15/06 17:33,,6/16/06 11:31,6/16/06 12:33,,0.75,0.83,0.79,2:01:00,10.64,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c7-2,Haustrum haustorium,EPFS Rocks,32.8,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",19.6,,FALSE,0.468,FALSE,,100,0,,6/16/06 4:32,6/16/06 8:31,,6/16/06 12:37,6/16/06 16:14,,0.17,0.49,0.33,7:36:00,3.06,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c17-1,Haustrum haustorium,EPFS Rocks,34.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",14.7,,FALSE,0.163,FALSE,,100,0,,6/16/06 11:36,6/16/06 12:37,,6/16/06 12:37,6/16/06 16:14,,0,0.19,0.1,4:38:00,4.92,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c12-2,Haustrum haustorium,EPFS Rocks,13.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.8,2.3,FALSE,0.007,FALSE,,100,0,,6/15/06 13:52,6/15/06 14:39,,6/16/06 17:22,6/16/06 18:11,,1.11,1.18,1.15,1:36:00,13.04,TRUE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c17-2,Haustrum haustorium,EPFS Rocks,11.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.8,2.6,TRUE,0.006,FALSE,,100,0,,6/16/06 8:27,6/16/06 9:38,,6/16/06 19:06,6/16/06 20:03,,0.39,0.48,0.44,2:08:00,10.11,TRUE
2006,H-Times-TopLab-LowTemp,Aerated,10,c9-2,Haustrum haustorium,EPFS Rocks,26.8,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",13.3,,FALSE,0.087,FALSE,,100,0,,6/16/06 12:33,6/16/06 16:09,,6/16/06 22:03,6/17/06 0:49,,0.25,0.51,0.38,6:22:00,3.63,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c25-1,Haustrum haustorium,EPFS Rocks,27.8,Siphonaria australis,EPFS & Lighthouse Reef,5.4,,FALSE,0.012,FALSE,,100,0,,6/16/06 12:33,6/16/06 16:09,,6/16/06 22:03,6/17/06 0:49,,0.25,0.51,0.38,6:22:00,3.63,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c10-3,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13,,FALSE,0.129,FALSE,,100,0,,6/15/06 15:51,6/15/06 16:37,,6/16/06 22:05,6/17/06 0:53,,1.23,1.38,1.3,3:34:00,6.3,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c6-1,Haustrum haustorium,EPFS Rocks,16.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.6,3,TRUE,0.015,FALSE,,100,0,,6/15/06 19:35,6/15/06 20:36,,6/17/06 0:49,6/17/06 4:37,,1.18,1.38,1.28,4:49:00,4.75,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c13-2,Haustrum haustorium,EPFS Rocks,30,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",15.3,,FALSE,0.211,FALSE,,90,0.006,,6/15/06 12:44,6/15/06 13:50,,6/17/06 0:53,6/17/06 4:43,,1.46,1.67,1.56,4:56:00,4.64,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c3-2,Haustrum haustorium,EPFS Rocks,13.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.4,3.2,FALSE,0.014,FALSE,,100,0,,6/15/06 12:12,6/15/06 12:48,,6/17/06 4:46,6/17/06 10:39,,1.67,1.94,1.8,6:29:00,3.57,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c6-1,Haustrum haustorium,EPFS Rocks,34.7,Sypharochiton pelliserpentis,"EPFS, Lighthouse Reef & Paia Pt",11.3,,FALSE,0.083,FALSE,,100,0,,6/14/06 22:40,6/15/06 8:59,,6/17/06 4:46,6/17/06 10:39,,1.82,2.5,2.16,16:12:00,1.46,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c2-2,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.4,,FALSE,0.17,TRUE,,100,0,,6/16/06 12:37,6/16/06 16:14,,6/17/06 4:46,6/17/06 10:39,,0.52,0.92,0.72,9:30:00,2.46,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c17-1,Haustrum haustorium,EPFS Rocks,34.3,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",20.1,,FALSE,0.408,FALSE,,100,0,,6/16/06 18:11,6/16/06 19:08,,6/17/06 4:46,6/17/06 10:39,,0.4,0.69,0.54,6:50:00,3.39,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c11-2,Haustrum haustorium,EPFS Rocks,26.1,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",12.4,,FALSE,0.133,FALSE,,100,0,,6/15/06 11:34,6/15/06 12:40,,6/17/06 10:30,6/17/06 11:34,,1.91,2,1.95,2:10:00,9.97,TRUE
2006,H-Times-TopLab-LowTemp,Aerated,10,c9-2,Haustrum haustorium,EPFS Rocks,26.8,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",13.8,,FALSE,0.129,FALSE,,100,0,,6/16/06 22:03,6/17/06 0:49,,6/17/06 12:27,6/17/06 13:29,,0.48,0.64,0.56,3:48:00,5.94,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c16-1,Haustrum haustorium,EPFS Rocks,35.1,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",16.6,,FALSE,0.333,FALSE,,100,0,,6/16/06 10:31,6/16/06 11:34,,6/17/06 13:33,6/17/06 17:40,,1.08,1.3,1.19,5:10:00,4.44,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,48,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",21.8,,FALSE,0.42,FALSE,,100,0,,6/17/06 4:43,6/17/06 10:34,,6/17/06 13:33,6/17/06 17:40,,0.12,0.54,0.33,9:58:00,2.35,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c16-2,Haustrum haustorium,EPFS Rocks,13.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.5,2.1,FALSE,0.006,FALSE,,100,0,,6/16/06 0:16,6/16/06 4:27,,6/17/06 22:33,6/18/06 8:29,,1.75,2.34,2.05,14:07:00,1.67,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c8-2,Haustrum haustorium,EPFS Rocks,27.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",12.3,,FALSE,0.104,FALSE,,100,0,,6/17/06 12:30,6/17/06 13:33,,6/17/06 22:36,6/18/06 8:33,,0.38,0.84,0.61,11:00:00,2.14,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c9-2,Haustrum haustorium,EPFS Rocks,36.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.5,,FALSE,0.16,FALSE,,100,0,,6/17/06 10:34,6/17/06 11:39,,6/17/06 22:36,6/18/06 8:33,,0.46,0.92,0.69,11:02:00,2.13,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c12-2,Haustrum haustorium,EPFS Rocks,31,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",16,,FALSE,0.161,FALSE,,100,0,,6/17/06 4:43,6/17/06 10:34,,6/17/06 22:36,6/18/06 8:33,,0.5,1.16,0.83,15:48:00,1.5,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c17-2,Haustrum haustorium,EPFS Rocks,11.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.7,2.4,TRUE,0.006,FALSE,,100,0,,6/17/06 11:39,6/17/06 12:30,,6/17/06 22:36,6/18/06 8:33,,0.42,0.87,0.65,10:48:00,2.17,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c12-2,Haustrum haustorium,EPFS Rocks,13.1,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,3,FALSE,0.011,FALSE,,100,0,,6/16/06 17:22,6/16/06 18:11,,6/17/06 22:39,6/18/06 8:36,,1.19,1.63,1.41,10:46:00,2.18,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c1-1,Haustrum haustorium,EPFS Rocks,53.6,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",18.1,,FALSE,0.419,FALSE,,100,0,,6/16/06 22:03,6/17/06 0:49,,6/18/06 17:48,6/18/06 18:44,,1.71,1.86,1.78,3:42:00,6.09,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c14-2,Haustrum haustorium,EPFS Rocks,15.3,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.5,2.4,FALSE,0.008,FALSE,,100,0,,6/17/06 10:30,6/17/06 11:34,,6/18/06 19:37,6/18/06 20:46,,1.34,1.43,1.38,2:13:00,9.77,TRUE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c21-1,Haustrum haustorium,EPFS Rocks,48.2,Onithochiton neglectus neglectus,Robyn's Sea-table,10.1,,FALSE,0.031,FALSE,,100,0,,6/18/06 18:48,6/18/06 19:40,,6/18/06 22:45,6/18/06 23:45,,0.13,0.21,0.17,1:52:00,11.39,TRUE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c9-2,Haustrum haustorium,EPFS Rocks,36.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13.3,,FALSE,0.185,FALSE,,100,0,,6/18/06 8:33,6/18/06 9:34,,6/18/06 23:45,6/19/06 8:29,,0.59,1,0.79,9:45:00,2.4,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,48,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",20.2,,FALSE,0.343,FALSE,,100,0,,6/18/06 20:51,6/18/06 21:43,,6/18/06 23:45,6/19/06 8:29,,0.08,0.48,0.28,9:36:00,2.44,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c2-2,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",14.2,,FALSE,0.187,TRUE,,100,0,,6/17/06 17:41,6/17/06 18:39,,6/18/06 23:47,6/19/06 8:32,,1.21,1.62,1.42,9:43:00,2.41,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c10-3,Haustrum haustorium,EPFS Rocks,28.8,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13.1,,FALSE,0.11,FALSE,,100,0,,6/16/06 22:05,6/17/06 0:53,,6/19/06 9:31,6/19/06 10:45,,2.36,2.53,2.44,4:02:00,5.62,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c14-2,Haustrum haustorium,EPFS Rocks,48,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",14.9,,FALSE,0.111,TRUE,,100,0,,6/19/06 10:59,6/19/06 11:59,,6/19/06 14:51,6/19/06 18:38,,0.12,0.32,0.22,4:47:00,4.78,FALSE
2006,H-Times-TopLab-LowTemp,Aerated,10,c16-2,Haustrum haustorium,EPFS Rocks,13.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.2,2.7,FALSE,0.011,FALSE,,100,0,"not sure of start time!  Estimated based on memory!!!! Also, end time was at first listed as ""fail"" but 2 dead were found after subsequent feeding",6/18/06 11:41,6/18/06 12:44,,6/19/06 18:35,6/19/06 19:36,,1.24,1.33,1.29,2:04:00,10.4,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c18-2,Haustrum haustorium,EPFS Rocks,39.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",25.3,,FALSE,0.408,FALSE,,100,0,,6/19/06 12:03,6/19/06 13:07,,6/19/06 20:41,6/19/06 21:45,,0.32,0.4,0.36,2:08:00,10.11,TRUE
2006,H-Times-TopLab-LowTemp,Aerated,10,c25-1,Haustrum haustorium,EPFS Rocks,27.8,Siphonaria australis,EPFS & Lighthouse Reef,9.1,,FALSE,0.035,FALSE,,100,0,,6/18/06 19:37,6/18/06 20:46,,6/19/06 21:39,,yes,1.04,1.08,1.06,1:09:00,17.27,TRUE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c9-2,Haustrum haustorium,EPFS Rocks,36.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13.5,,FALSE,0.137,FALSE,,100,0,,6/19/06 8:29,6/19/06 9:31,,6/20/06 3:22,6/20/06 8:26,,0.74,1,0.87,6:06:00,3.79,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c3-1,Haustrum haustorium,EPFS Rocks,33.1,Sypharochiton pelliserpentis,"EPFS, Lighthouse Reef & Paia Pt",10.1,,FALSE,0.066,FALSE,,100,0,,6/19/06 13:57,6/19/06 14:51,,6/20/06 3:22,6/20/06 8:26,,0.52,0.77,0.65,5:58:00,3.87,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c3-2,Haustrum haustorium,EPFS Rocks,13.8,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",4.5,2.8,FALSE,0.017,FALSE,,100,0,,6/18/06 9:37,6/18/06 10:42,,6/20/06 3:25,6/20/06 8:29,,1.7,1.95,1.82,6:09:00,3.76,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c20-3,Haustrum haustorium,EPFS Rocks,34,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",17.2,,FALSE,0.291,FALSE,,100,0,,6/19/06 14:53,6/19/06 18:42,,6/20/06 3:25,6/20/06 8:29,,0.36,0.73,0.55,8:53:00,2.63,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c22-3,Haustrum haustorium,EPFS Rocks,31.5,Cellana ornata,"EPFS, Lighthouse Reef & Paia Pt",13.5,,FALSE,0.147,TRUE,,100,0,,6/19/06 14:53,6/19/06 18:42,,6/20/06 3:25,6/20/06 8:29,,0.36,0.73,0.55,8:53:00,2.63,FALSE
2006,H-Times-TopLab-MidTemp,Aerated,14.3,c17-2,Haustrum haustorium,EPFS Rocks,11.9,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3,1.9,TRUE,0.004,FALSE,,100,0,,6/19/06 10:59,6/19/06 11:59,,6/20/06 9:37,6/20/06 10:42,,0.9,0.99,0.94,2:05:00,10.33,TRUE
2006,H-Times-TopLab-LowTemp,Aerated,10,c14-2,Haustrum haustorium,EPFS Rocks,15.3,Risellopsis varia,"EPFS, Lighthouse Reef & Paia Pt",3.9,2.7,FALSE,0.008,FALSE,,100,0,,6/18/06 23:43,6/19/06 8:25,,6/20/06 11:32,6/20/06 12:53,,1.13,1.55,1.34,10:03:00,2.33,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c18-2,Haustrum haustorium,EPFS Rocks,39.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",22.7,,FALSE,0.576,TRUE,,100,0,,6/20/06 3:25,6/20/06 8:29,,6/20/06 15:01,6/20/06 16:00,,0.27,0.52,0.4,6:03:00,3.82,FALSE
2006,H-Times-TopLab-HighTemp,Aerated,18,c6-1,Haustrum haustorium,EPFS Rocks,34.7,Sypharochiton pelliserpentis,"EPFS, Lighthouse Reef & Paia Pt",10,,FALSE,0.066,FALSE,,100,0,,6/19/06 14:00,6/19/06 14:53,,6/20/06 16:00,6/20/06 17:01,,1.05,1.13,1.09,1:54:00,11.21,TRUE
2006,H-Times-TopLab-LowTemp,Aerated,10,c26-1,Haustrum haustorium,EPFS Rocks,46.4,Siphonaria australis,EPFS & Lighthouse Reef,12.8,,FALSE,0.128,FALSE,,80,0.005,,6/19/06 9:29,6/19/06 10:53,,6/20/06 18:42,6/20/06 19:34,,1.33,1.42,1.37,2:16:00,9.57,TRUE
2006,H-Times-TopLab-HighTemp,Aerated,18,c19-2,Haustrum haustorium,EPFS Rocks,34.4,Cellana radians,"EPFS, Lighthouse Reef & Paia Pt",24.1,,FALSE,0.584,FALSE,,100,0,,6/20/06 3:25,6/20/06 8:29,,6/20/06 20:27,6/20/06 21:44,,0.5,0.76,0.63,6:21:00,3.64,FALSE
